X,Y,Z,Energy
-744,2076,132,99518
174,554,627,356751
-744,364,994,298146
1315,934,989,73252
2076,-1505,414,281753
-554,-1885,100,40942
554,1885,200,208208
2075,744,995,55974
-1695,1505,768,368963
1125,2076,399,202543
-174,-174,661,522104
1125,744,345,399470
-1695,-2076,150,188422
1315,934,991,113300
-364,1125,320,223472
934,-1315,818,158627
-1885,-174,77,280515
-1236,934,438,166062
1125,-174,980,76987
-2076,1062,372,179212
900,744,967,380254
-934,-554,822,156370
1885,-364,981,12612
2075,1695,293,280757
554,934,123,189057
934,1315,922,457925
-1695,1315,663,227027
2075,554,745,131023
-1315,1695,75,96870
1695,-174,50,167729
1315,-1125,270,481986
1125,-1822,816,195874
2075,1885,757,218961
-2076,1315,143,206005
-554,-1125,861,166721
1885,-1125,267,393665
554,-364,500,660628
364,-1315,984,104726
-744,364,703,662061
-174,-1315,426,257656
1505,1505,623,239308
-1125,1803,916,147497
-364,1695,299,164199
1885,1505,387,656132
381,1885,464,675184
-1505,-1695,174,318897
-1315,-364,741,32027
1885,934,990,58349
-1486,1813,492,576272
364,2076,199,196956
-364,-2076,962,279603
744,464,910,170258
1426,-2076,989,176036
554,-934,731,237778
-1505,-1695,211,257188
744,1315,172,236065
-1885,-2076,631,103651
934,-1505,673,33936
-1315,1505,883,112908
-744,-304,104,352700
-554,554,406,32585
1885,-364,987,14708
1885,-364,987,13311
2075,1315,133,150740
-364,-174,77,145652
174,-1315,111,71042
174,2076,445,117975
-174,1885,120,480736
-174,-1885,841,175552
1315,1885,885,143735
-744,554,276,208734
-174,364,783,184512
174,174,446,178195
-174,-174,916,291936
-1695,-1505,701,65124
364,744,117,232915
1885,-364,994,85507
364,-1125,684,432371
-1315,934,86,225236
1125,-1695,983,68983
554,-174,751,153928
-695,1885,422,232224
-2075,-1695,272,185114
-1315,-1315,149,50551
1885,-2076,348,659072
1695,-174,902,241808
1885,-934,842,205766
-934,-744,199,171091
744,554,660,261806
1315,-1885,764,41471
1885,-554,724,350882
934,-744,733,317318
-174,-744,171,130466
1125,1885,593,346698
1125,614,517,655794
934,744,888,87241
-364,-399,328,456084
-554,1885,289,36077
-934,1885,753,190774
-554,-1505,254,52831
-934,364,209,503505
-174,-744,976,180407
2076,-1125,967,266868
934,2076,980,33981
-1695,-1695,891,428120
1125,-1315,480,654340
-1389,-364,991,299006
-2076,1315,633,150177
1125,-174,697,274253
-1505,1315,626,91244
-1125,934,990,370527
1125,-1924,436,265687
-554,934,122,147233
1695,-364,130,206373
1505,1505,509,135536
-1885,1885,947,346241
-1125,-1315,158,191627
2075,1695,691,161827
-2076,1505,229,302519
934,934,998,447606
1505,-554,960,660616
934,2076,807,131447
-1505,1695,96,165443
744,1885,999,61049
1695,-1179,524,313698
1885,-934,93,136663
-1885,-1125,880,54744
-1315,-174,556,317687
-1315,364,844,336051
-554,364,429,472981
-2075,-2076,299,80590
-1505,1885,735,186697
-1315,934,616,50912
174,174,988,61404
364,-1168,738,241597
1885,-364,984,14941
1885,-364,832,24390
1885,-364,787,14663
1885,-364,682,14903
1885,-364,460,16187
1885,-364,979,16105
1885,-364,357,14444
1885,-364,330,18508
1885,-364,106,17660
1885,-364,462,17123
1885,-364,994,18201
1885,-364,993,18900
1885,-364,985,13777
-1315,1695,469,176000
1885,-364,989,11913
-934,-1695,842,152805
1710,1665,763,621356
-554,1125,111,201851
1885,-364,976,12612
744,174,995,50106
-2076,934,774,205221
-2076,2076,890,112175
1885,-364,981,12612
-2076,2076,93,54696
-1885,1695,841,271012
1885,-364,997,15407
1885,-364,982,11913
1885,-364,997,16804
1885,-364,985,12146
1885,-364,994,14941
1885,-364,975,14941
1885,-364,994,13078
1885,-364,977,18201
1885,-364,996,12612
1885,-364,990,19133
1885,-364,981,18900
1885,-364,993,12146
1885,-364,993,17503
1885,-364,988,20763
1885,-364,990,12146
1885,-364,989,13311
1125,-1505,977,146222
1885,-364,988,17736
1885,-364,998,15873
1885,-364,991,13311
1885,-364,993,23558
1885,-364,998,12845
1885,-364,976,16105
1885,-364,979,11913
1885,-364,976,17969
1885,-364,995,13777
1885,-364,997,16804
1885,-364,979,14708
1885,-364,976,12379
1885,-364,987,13544
-1695,1315,980,389646
-610,-1505,532,673233
-1441,364,657,126478
2076,-1958,689,218033
934,1885,134,68909
1315,1315,145,293860
-1315,554,94,102434
-1505,364,514,198524
-1885,-2076,996,39937
-364,-364,118,263879
2076,-2076,976,49857
-364,364,63,80433
-1639,934,597,232307
-174,364,258,298463
-1315,-1885,934,59922
-554,174,323,373536
-1125,934,98,77774
744,-1315,997,176977
1505,744,209,119987
1885,-364,984,15407
1885,-364,978,16338
1885,-364,987,14475
1885,-364,994,18900
1885,-364,991,13777
1885,-364,990,15873
1885,-364,990,17969
1885,-364,980,20298
1885,-364,985,36134
1885,-364,991,21462
1885,-364,991,12845
1885,-364,996,14708
1885,-364,981,13777
1885,-364,992,11913
1885,-364,994,17037
-744,-1695,891,64993
1885,-364,982,18201
1885,-364,992,12612
1885,-364,996,17037
1885,-364,980,25887
1885,-364,988,16571
1885,-364,988,22161
1885,-364,977,16571
1885,-364,995,14475
1885,-364,998,15640
744,-744,982,426945
1885,-364,990,15174
1885,-364,989,18667
1885,-364,988,18667
1885,-364,989,20298
1885,-364,994,17037
1885,-364,980,13544
1885,-364,989,15407
1885,-364,999,13078
1885,-364,992,18434
1885,-364,977,21462
1885,-364,983,19366
1885,-364,996,21229
1885,-364,976,21695
-364,364,72,314311
1885,-364,991,24024
-934,-1695,543,161841
1885,-364,985,21928
1885,-364,996,21462
1885,-364,978,23092
1885,-364,999,15640
1885,-364,978,17037
1885,-364,998,17503
1885,-364,985,22394
1885,-364,998,21229
1885,-364,995,18201
1885,-364,994,24955
-1315,744,84,148720
-934,-2076,408,146718
174,996,591,162244
-364,-2076,88,178416
-744,-1695,383,462711
934,1505,919,109466
934,1695,275,623318
174,174,875,255182
2075,1505,758,178900
1885,744,785,151654
1885,-364,987,20298
-2076,934,90,127549
-1125,-174,342,166313
174,1695,118,320111
554,1505,145,196765
364,-1125,995,146290
-1125,1885,927,225727
364,2076,571,186904
-1125,554,279,407599
1315,554,279,206828
-2076,1695,707,70894
1695,-744,982,71030
934,-934,991,167795
1885,-554,977,122191
-554,1505,394,86803
-1603,-364,361,212144
1885,744,121,45776
-1505,-1885,357,656297
-1505,1505,769,182967
1614,-554,923,303523
744,364,421,662406
1315,2076,946,321589
-1505,1315,318,657860
-1315,1695,80,223310
-364,1695,732,68090
554,364,962,227345
-174,364,980,47349
-554,-239,821,468772
-1398,-554,664,408853
687,-744,984,150113
174,1885,101,204203
-934,-2076,638,187997
835,327,679,672960
1885,-1505,994,402639
-966,-1505,473,660241
-1125,-554,955,443471
-934,-2076,370,122480
-554,-2076,277,99251
-364,1315,83,89750
1315,1315,887,59787
-2075,-1505,174,125211
1125,-1695,980,157322
1885,-744,976,218521
-934,1843,690,232072
1885,-364,988,14708
-554,1315,667,177623
-934,1505,978,100522
-1885,-1885,486,164854
174,1695,198,85577
-744,934,502,49526
744,-744,985,197578
554,-174,981,151371
-1885,1695,633,589135
934,554,633,185369
1695,-744,977,643258
-364,1125,318,319916
744,1505,152,211997
1885,-364,998,12845
174,554,178,216819
-1505,934,436,188812
1695,-1315,989,137167
1505,-2076,996,97133
174,554,755,66974
1885,-364,982,14708
1885,-1505,979,35036
1315,2076,454,72542
-174,364,72,662687
1885,-364,991,16804
-1992,1629,863,669706
-1315,-174,415,120099
-1315,-174,318,137556
-2075,-1695,606,208902
1885,1695,941,171689
-1695,-2076,866,72315
1505,174,97,648614
1885,-364,978,20530
-744,-2076,709,124475
364,364,130,286700
-744,554,838,660079
1125,364,382,209893
934,1315,594,123392
-762,174,629,675957
-1505,-364,381,225064
1315,174,807,165579
-1315,-1885,980,295726
-1315,-2076,411,332277
1217,-1212,727,456035
174,364,79,398749
2075,1695,843,139427
-1505,-174,529,34241
-174,-1505,212,85917
-1695,-744,240,161331
-1125,744,560,189914
1885,-554,991,258628
364,-1885,991,77193
174,-1944,932,171392
1315,-174,988,61915
-934,2076,476,68739
1885,744,993,218229
-554,934,642,435625
2076,-1125,981,90944
-1695,-1695,938,660558
-1125,174,434,127757
1125,1505,977,41183
364,1315,427,274705
-2076,880,218,190021
-174,-1505,107,417287
-364,2076,435,188772
-1125,-1695,148,514216
-1086,642,475,662616
2076,-364,987,220766
-934,934,663,221752
2076,-174,992,249935
744,1125,994,211026
1505,174,258,46702
1505,174,85,54352
1885,-1695,981,308338
1505,174,93,52909
1505,174,290,58419
174,174,507,463430
1885,744,996,177130
1505,174,571,44150
1505,174,89,54930
1695,1505,141,70677
1125,2076,140,172347
1885,-364,995,12146
-554,-1315,509,219284
-1505,1315,767,184014
-554,-2076,743,663710
-2075,-1885,888,145790
-1125,-403,758,661134
1505,1695,128,118413
-744,174,986,169197
-1615,-554,776,268364
1505,174,215,47720
1885,-364,988,45217
364,-2076,979,160293
-1885,-1885,932,304310
174,1125,708,180631
1505,243,757,197735
-1315,-2076,608,61367
-1885,-1695,519,64752
-554,-1505,947,183754
1885,1315,959,192773
-744,174,446,388544
1315,744,307,325937
-1505,2076,461,600788
-1274,1505,493,661666
-1885,174,374,344299
-554,-2076,726,143123
744,1695,493,43174
-2075,-1315,987,566202
364,1315,142,750149
-1125,1063,833,658549
1315,744,540,184164
-364,-1315,216,159334
364,-1174,891,440435
-1885,934,852,132468
1125,-1695,978,40764
1315,-1695,998,209247
-174,934,77,180072
1315,-1885,996,101312
-174,-934,218,197857
-1695,-554,940,187414
2076,-1505,997,302749
2076,-2076,979,424246
1695,1505,666,373143
-1885,-554,493,146957
1125,1125,203,148584
1125,-1125,981,219419
1315,-1315,985,252707
-1125,-1315,918,460840
744,-744,999,417489
2075,1125,761,97004
934,174,483,278138
-364,-1885,856,296251
174,-1505,991,449381
174,554,217,157058
934,-1660,965,610941
-1505,554,166,40538
-554,272,610,118455
-1125,-1885,266,289017
-1885,1125,614,430793
1934,-934,979,596131
554,-1505,979,62099
1885,1125,545,73610
-1505,174,156,269979
-1315,174,924,150889
-174,-364,86,193976
-1695,1125,892,86317
-174,-364,981,659621
744,-554,978,33851
-615,-1505,723,112522
174,2076,743,160136
174,-364,979,373317
-1885,-1695,967,661868
-639,364,494,663514
-1339,364,642,324428
-344,1125,912,479004
554,1885,895,180272
1125,-554,981,120097
-1885,-174,496,88764
1885,-1125,980,178318
-554,-608,496,308090
-2076,1885,985,213799
2075,1125,903,458763
554,1885,200,78559
-174,-957,251,547971
-1460,-434,782,662418
1505,1885,133,283481
744,-1315,471,179828
-554,1505,649,267242
2075,1391,148,192560
-516,-809,443,674013
-364,-1505,997,61824
2075,1125,364,490044
174,-1885,117,368196
2075,174,806,48417
174,174,193,129082
174,-1125,836,91858
-1885,-1505,234,194422
-554,1125,308,613206
1885,744,100,685898
-554,-2076,859,194080
-554,-1505,553,660624
-934,1885,178,99427
-364,554,194,211953
-1315,-1125,294,611411
2076,-1885,836,166779
744,-2076,992,51959
-1695,-1315,625,54555
-554,-1315,910,435149
-934,934,344,171256
-1695,1125,111,306320
-744,-1885,575,224267
1011,-1125,984,294302
-2075,-1315,156,661782
1505,934,667,288811
744,2076,976,239128
364,-1125,137,637681
744,744,172,170754
-744,554,282,662588
-364,1505,346,32531
-1505,1885,595,52849
-1695,934,275,464413
554,-721,919,312808
364,364,590,347300
-1550,1779,738,487496
-934,174,460,205245
-364,1125,420,35083
744,-934,807,147625
554,1125,121,143860
-1125,-1695,701,418600
744,-600,775,196346
934,2076,980,100410
-2075,-744,384,429324
-174,-1125,331,154005
-1505,364,85,388318
364,-1505,104,145957
2076,-2076,84,141748
174,1315,360,35653
-1125,1885,779,91290
-1885,1258,570,659045
-364,-744,489,69374
472,1220,898,659479
-2075,-1043,139,215484
554,364,120,111758
-1885,-1315,293,657818
-1695,1885,81,86434
1885,-1125,953,171235
554,1125,233,666943
1505,1695,397,341216
-794,-174,805,278727
554,2076,905,336456
554,-554,923,109621
-364,364,110,36471
-1885,-744,888,539157
744,-1125,493,86116
-934,1885,998,660555
-364,1125,144,273926
1885,2076,496,40304
-1695,554,79,402104
-744,1695,120,162892
-364,1505,479,61101
-1695,744,336,66154
1977,1695,630,662648
-554,403,169,714133
174,1505,221,439826
-174,1125,797,194059
2075,744,910,185377
1125,934,269,163868
-1505,-2076,919,351096
2075,554,118,75979
1315,-1125,995,154807
-934,174,50,152360
-744,-1885,117,79361
-364,934,112,202052
-364,1505,799,90054
174,-1695,934,171004
700,744,640,329051
-554,416,584,199571
-1315,364,332,52630
-1695,364,87,195321
-1695,1505,901,106641
-364,-1505,915,146750
-554,1799,94,196730
174,2076,332,151870
1315,1885,409,220288
-1695,-934,158,74083
934,-1885,922,469851
2075,1695,597,39045
1695,-1315,393,244907
-2075,-1885,133,70573
1695,1125,374,434247
-2075,-882,394,191291
1505,554,629,414854
1572,1524,988,509131
2075,2076,875,103369
1505,-934,833,186770
934,1562,383,667946
-1695,-2076,260,44640
1885,934,448,217676
-744,1315,171,43361
554,1695,993,128221
1125,1505,950,149063
1885,-934,238,182447
1695,-364,845,34759
-934,1315,989,79326
1695,364,228,277741
-2076,174,994,75125
-1695,-364,835,137565
-744,-1724,548,420452
1695,-1505,292,408231
-1695,2076,848,173154
-1315,1125,598,60177
-1961,-2036,899,669631
174,-174,652,660999
364,1885,625,34654
1885,-1505,82,113932
-1125,-1505,266,217128
-174,-1910,319,655401
-744,1125,119,502360
-2075,-285,193,623957
-1505,1775,305,135054
-1125,-1315,368,130661
934,-174,213,203351
1885,-364,989,13544
-1695,1125,423,84905
-174,1315,924,662499
-1695,-554,490,165649
1885,-256,995,339046
364,-1695,408,298243
-174,364,80,221606
-1505,1695,233,440499
1603,-1505,289,191585
-1315,-744,271,214839
-1505,934,77,566242
-744,1695,148,75921
-1125,1125,747,194352
1808,-1885,545,662373
1505,-2076,401,75556
2075,1125,439,148957
-364,1315,78,50124
554,-934,999,34998
-465,-364,390,400688
1505,364,564,154326
2075,691,668,149916
1695,1885,152,50512
-1315,-1885,165,141829
-1315,1315,218,413446
-934,-744,215,107499
-1505,-1885,958,34665
744,-554,905,660455
-554,1315,170,37602
-174,-2076,549,77783
1505,1315,794,470922
934,1505,180,178356
1695,-1505,982,203729
-1315,-364,68,132881
1695,-1695,178,628435
1854,1695,226,618220
1885,627,917,102027
744,1125,605,263569
-174,2076,993,40158
554,1950,571,470276
1885,-364,982,12146
364,2076,108,178518
1885,-364,993,15640
1885,-364,977,16105
1885,-364,997,12845
-1315,-1695,861,87044
-934,1125,85,48755
934,-1125,302,164595
1885,-364,993,14242
1885,2076,580,221382
364,-744,305,248988
-174,-744,958,89026
1885,-1125,924,236524
-364,-2076,884,106866
-2076,1695,91,225147
-1885,-1505,342,661524
-1454,-2076,239,249774
554,1315,745,45278
-934,934,226,127571
2015,1885,785,266255
-1505,-1315,314,137148
-1695,-174,952,274037
-2076,1229,945,279485
1505,934,996,104955
-1315,-934,86,126341
-1157,-1315,506,379591
174,174,928,199371
1885,-1695,467,527420
-464,554,426,656139
2076,-174,116,156382
-934,-744,292,413710
744,554,214,255893
2076,-174,977,44102
934,1315,307,197240
-1125,-1695,961,175776
1315,-174,881,649000
-934,-174,183,219869
-1315,-364,93,344246
-1695,174,66,55844
-364,-1505,453,187980
1885,744,330,36100
1885,744,102,46088
-554,-744,216,127508
-554,-174,263,148160
-364,1125,931,106448
-1315,-744,318,195561
1885,-364,985,12146
364,-1315,679,149746
1885,-364,991,13311
1885,-364,990,11913
1885,-364,981,20298
1885,-364,993,13311
1885,-364,989,18900
1885,-364,985,12146
1885,-364,995,12146
1885,-364,983,15873
1885,-364,986,13311
1885,-364,985,17503
1885,-364,990,13777
1885,-364,984,13777
1885,-364,981,14475
1885,-364,984,21462
1885,-364,986,19133
1885,-364,986,16338
1885,-364,975,14708
1885,-364,991,15640
1885,-364,977,18667
1885,-364,976,19599
1885,-364,983,16804
1885,-364,983,16804
-744,744,985,61352
1885,-364,980,14941
1885,-364,979,14242
1885,-364,993,11913
1885,-364,976,17270
1885,-364,978,13544
1885,-364,985,21229
1885,-364,986,13078
1885,-364,996,25887
1885,-364,988,13078
1885,-364,985,15640
1885,-364,999,14941
1885,-364,985,32641
1885,-364,977,14242
1885,-364,978,11913
-554,-174,986,148686
1885,-364,975,13078
1885,-364,995,13311
1885,-364,994,14009
1885,-364,988,20298
1885,-364,993,16338
1885,-364,990,26353
1885,-364,995,21695
1885,-364,987,21229
1885,-364,977,21695
1885,-364,993,21229
1885,-364,979,22626
1885,-364,998,20065
1885,-364,975,21928
1885,-364,993,14475
1885,-364,988,14242
1885,-364,990,22161
1885,-364,987,21462
1885,-364,997,20065
1885,-364,982,23325
1885,-364,976,11913
1885,-364,989,19366
1885,-364,983,17037
1885,-364,999,12379
-554,1266,933,169355
364,2076,232,65709
-174,-2076,144,243415
174,-2076,974,187778
1315,-1315,981,91301
-744,2076,697,170385
819,-1505,913,334867
364,1315,618,263414
1505,554,117,74695
1505,-1695,982,181265
-2076,2076,357,176946
1885,290,676,315616
-2075,-174,662,118537
-2076,364,109,364285
2076,-1695,979,158397
1885,-1315,978,123644
174,-1315,980,152019
2076,-554,980,124871
174,1695,983,50222
1885,554,83,49208
-174,-2076,622,470401
1125,2076,865,432376
-1885,-2076,429,103427
174,174,142,95144
1885,-364,980,24257
-1695,1695,336,662633
934,-174,982,35601
-364,554,618,32701
1885,2076,596,660821
-364,-1505,791,130251
-554,174,211,40015
-174,-554,973,662999
2075,744,728,43759
-2075,-744,417,80794
-1505,-174,445,109914
934,1505,288,145721
-1125,1830,662,142364
-1643,-1885,912,171586
-934,1315,141,118959
1315,-364,994,197718
-1505,2076,981,60413
744,-744,980,288985
-934,2076,268,203811
-2076,744,313,35279
-1315,1505,808,82304
934,-1125,979,202383
-2075,-934,975,319686
1505,-2076,999,140097
-1505,-1885,373,190998
-1885,-554,935,105145
-364,364,66,236550
-744,-1125,238,300320
174,1125,279,111744
-1885,-1695,951,194339
1505,-934,988,137597
364,744,159,236121
-1885,2076,919,128159
934,-2076,979,89148
174,1695,912,245404
-1885,1125,520,117436
-744,-2076,290,256106
-1315,1315,381,230614
1885,-382,929,466761
-2075,-174,628,156774
-744,-1125,711,209112
-174,1315,943,171794
-1695,-744,948,293084
554,223,737,329977
554,-174,998,308633
-1125,-980,294,224697
-934,934,605,361883
174,1885,752,182559
-174,1315,975,168611
2075,1885,180,102310
-1125,1125,747,128905
364,-1695,985,79177
-1885,-1505,689,201922
-934,-1505,110,110885
-1315,-174,938,186534
-174,744,84,94151
1125,2076,449,253288
-364,-1695,387,180416
1885,1505,905,189824
-2075,-744,931,38681
1885,-364,980,16105
1885,-364,993,12612
1885,-364,984,12612
415,-1049,611,622032
1885,-364,975,20065
1885,-364,985,11913
1885,-364,984,12379
1885,-364,988,12146
1885,-364,977,12612
1885,-364,978,12845
554,-2076,985,131990
1748,-174,879,223846
-174,-1695,219,443292
-1885,-934,160,296087
1885,-364,989,12845
1885,-364,980,11913
1885,-364,999,15174
1885,-364,995,15640
-554,1315,775,171451
1979,174,342,370229
-414,-174,774,255118
364,1885,145,207513
1125,-1885,976,130372
1695,1695,125,220391
174,845,527,429225
174,-1505,998,32947
-778,-1315,929,374242
1315,-1315,988,226862
-1505,1695,386,34611
1125,1125,999,73730
-554,1257,578,665176
1695,-554,984,226414
449,-554,978,229326
1125,934,113,53235
-1885,554,321,114615
-1885,-364,987,250823
554,1885,882,411901
-364,-554,139,93601
-364,2076,624,214877
1315,1315,138,39599
1885,-2076,975,262495
2075,612,108,243923
-554,-2076,945,467216
744,-554,994,159900
1125,934,362,208285
1315,-174,991,168082
744,1505,714,68483
1885,2076,988,133327
934,1315,189,698502
1125,364,560,638759
-2075,-1505,986,219429
-934,1315,833,95564
744,-2029,874,231427
744,174,192,262581
174,1695,127,208399
1885,174,870,82032
-1695,-934,129,203782
1315,-1885,246,58937
934,1315,681,67156
-1125,-2076,983,113678
